"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;sich;Feuer frisch an und wärmte ***sich***. Und als er so;11947;11951;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_D5700DAB-3268-46B1-85BD-738D7FCE0DAA;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;sich;ihn fror, machte er ***sich*** ein Feuer an: aber;6316;6320;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_FA3DAC23-CB5A-4738-B776-D4B151C9AF93;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;sich;Junge oben war, und ***sich*** umdrehte und das Glockenseil fassen;2577;2581;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_AF5F66F0-F0A4-4FE0-A8D0-6A99C2B7EF7B;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;sich;hörte, und dachte bei ***sich*** „du lieber Gott,;1479;1483;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_98A9BF04-9DFA-4B2F-840A-8784C779B7EC;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;sich;und mehr, daß er ***sich*** nicht mehr bergen konnte:;11496;11500;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_98AF2225-138B-433B-98F6-EF99C72175FA;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;sich;er das gethan hatte und ***sich*** wieder umsah, da waren;13993;13997;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_9FD688D0-D651-4ECA-8A58-C93A1B87899C;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;sich;. Da blickte er um ***sich*** und sah in der Ecke;12069;12073;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_D3CE8A93-082D-4344-83F2-79273117DAB6;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;sich;und gescheidt, und wußte ***sich*** in alles wohl zu schicken;140;144;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_C7B96E00-5238-4C15-A3AB-F965E7E2152A;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;sich;ein Weilchen, als sie ***sich*** gewärmt hatten, sprachen sie;10768;10772;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_3EE4CD29-E410-41AB-A978-7378DB2611A0;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;sich;hörte der Junge, richtete ***sich*** auf und sprach „so;12894;12898;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_5EDB56A0-93D3-49E6-8A32-9773D8DB12D5;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;sich;“ sprach er und legte ***sich*** hinein. Als er aber;12156;12160;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_2916EE7D-AF10-41ED-94B0-E884AC6C11CD;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;sich;ins alte Schloß, setzte ***sich*** zum Feuer und fieng sein;13436;13440;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_A3D7F714-E818-47CC-8868-19176E316429;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;sich;der dritten Nacht setzte er ***sich*** wieder auf seine Bank und;15271;15275;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_8DA66F7B-F709-4AE6-A7C6-8017AA1204C7;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;sich;, gieng heim, legte ***sich***, ohne ein Wort zu;3502;3506;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_168820FC-6D60-4962-B04C-10E97D32F2DB;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_26F28329-46F7-4572-96D6-6ACEBEC3A6A3;2. Katze und Maus in Gesellschaft (1857);5281;sich;Dächern der Stadt, besah ***sich*** die Gelegenheit, streckte sich;1672;1676;C_CA80D7AA-D4D8-408E-81BC-CFA4F3FEBA54;2. Katze und Maus in Gesellschaft (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_E64AF722-12B2-417D-9DD8-C308C4BF00A6;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_26F28329-46F7-4572-96D6-6ACEBEC3A6A3;2. Katze und Maus in Gesellschaft (1857);5281;sich;sich die Gelegenheit, streckte ***sich*** hernach in der Sonne aus;1703;1707;C_CA80D7AA-D4D8-408E-81BC-CFA4F3FEBA54;2. Katze und Maus in Gesellschaft (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_D8AAD9AA-1F1F-4798-8B8B-0FBD036A1025;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_26F28329-46F7-4572-96D6-6ACEBEC3A6A3;2. Katze und Maus in Gesellschaft (1857);5281;sich;streckst.“ Sie machten ***sich*** auf den Weg, und;4697;4701;C_CA80D7AA-D4D8-408E-81BC-CFA4F3FEBA54;2. Katze und Maus in Gesellschaft (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_54D1F6EA-7FB3-41E5-8DC0-79754E0E3A3A;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_26F28329-46F7-4572-96D6-6ACEBEC3A6A3;2. Katze und Maus in Gesellschaft (1857);5281;sich;der Sonne aus und wischte ***sich*** den Bart so oft sie;1745;1749;C_CA80D7AA-D4D8-408E-81BC-CFA4F3FEBA54;2. Katze und Maus in Gesellschaft (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_0FE19B52-2824-4D7E-ACB3-C9968C38C174;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_26F28329-46F7-4572-96D6-6ACEBEC3A6A3;2. Katze und Maus in Gesellschaft (1857);5281;sich;Ruhe“ sagte sie zu ***sich*** selbst und kam satt und;3849;3853;C_CA80D7AA-D4D8-408E-81BC-CFA4F3FEBA54;2. Katze und Maus in Gesellschaft (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_D715255E-81F2-4952-89F8-7551B421907E;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_26F28329-46F7-4572-96D6-6ACEBEC3A6A3;2. Katze und Maus in Gesellschaft (1857);5281;sich;"rollte sich zusammen und legte ***sich*** schlafen.

Von nun an";4266;4270;C_CA80D7AA-D4D8-408E-81BC-CFA4F3FEBA54;2. Katze und Maus in Gesellschaft (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_72C2B7D7-0891-4924-A29B-9960F59951FB;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_26F28329-46F7-4572-96D6-6ACEBEC3A6A3;2. Katze und Maus in Gesellschaft (1857);5281;sich;schüttelte den Kopf, rollte ***sich*** zusammen und legte sich schlafen;4242;4246;C_CA80D7AA-D4D8-408E-81BC-CFA4F3FEBA54;2. Katze und Maus in Gesellschaft (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_7E7C47ED-2A99-42D3-88A0-E3715C5F0638;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_52650D17-C2C0-410F-8832-1BCF256CAE3B;5. Der Wolf und die sieben jungen Geislein (1857);5846;sich;gebüßt hatte, trollte er ***sich*** fort, legte sich draußen;2966;2970;C_904FC3BB-EB78-405E-BE83-47F796E91CE1;5. Der Wolf und die sieben jungen Geislein (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_93909F84-1FE4-4993-8B53-F3BCBDCCCA1C;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_52650D17-C2C0-410F-8832-1BCF256CAE3B;5. Der Wolf und die sieben jungen Geislein (1857);5846;sich;einem Krämer, und kaufte ***sich*** ein großes Stück Kreide:;1135;1139;C_904FC3BB-EB78-405E-BE83-47F796E91CE1;5. Der Wolf und die sieben jungen Geislein (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_43671844-5440-43EF-8DC6-D89E2F721E14;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_52650D17-C2C0-410F-8832-1BCF256CAE3B;5. Der Wolf und die sieben jungen Geislein (1857);5846;sich;meckerte die Alte und machte ***sich*** getrost auf den Weg.;672;676;C_904FC3BB-EB78-405E-BE83-47F796E91CE1;5. Der Wolf und die sieben jungen Geislein (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_C8175099-48D5-4AF8-8259-2E04F3A89690;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_52650D17-C2C0-410F-8832-1BCF256CAE3B;5. Der Wolf und die sieben jungen Geislein (1857);5846;sich;. Sie erschraken und wollten ***sich*** verstecken. Das eine sprang;2525;2529;C_904FC3BB-EB78-405E-BE83-47F796E91CE1;5. Der Wolf und die sieben jungen Geislein (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_8079BC0F-7CA4-41AD-AF8A-EE730ABE83F6;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_52650D17-C2C0-410F-8832-1BCF256CAE3B;5. Der Wolf und die sieben jungen Geislein (1857);5846;sich;Haar. Der Bösewicht verstellt ***sich*** oft, aber an seiner;432;436;C_904FC3BB-EB78-405E-BE83-47F796E91CE1;5. Der Wolf und die sieben jungen Geislein (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_6958FC77-A433-433D-A3DC-1FA77B009B17;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_52650D17-C2C0-410F-8832-1BCF256CAE3B;5. Der Wolf und die sieben jungen Geislein (1857);5846;sich;er sich fort, legte ***sich*** draußen auf der grünen Wiese;2983;2987;C_904FC3BB-EB78-405E-BE83-47F796E91CE1;5. Der Wolf und die sieben jungen Geislein (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_70A64F40-4134-4ABF-B07F-4693A7395614;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_52650D17-C2C0-410F-8832-1BCF256CAE3B;5. Der Wolf und die sieben jungen Geislein (1857);5846;sich;aber anfieng zu gehen und ***sich*** hin und her zu bewegen;5255;5259;C_904FC3BB-EB78-405E-BE83-47F796E91CE1;5. Der Wolf und die sieben jungen Geislein (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_8D68F621-0742-4F73-A991-85C47AE0C3E0;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_52650D17-C2C0-410F-8832-1BCF256CAE3B;5. Der Wolf und die sieben jungen Geislein (1857);5846;sich;dich.“ Da fürchtete ***sich*** der Müller und machte ihm;1929;1933;C_904FC3BB-EB78-405E-BE83-47F796E91CE1;5. Der Wolf und die sieben jungen Geislein (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_799680D5-93DE-4304-BFA9-C9C0E105941D;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_52650D17-C2C0-410F-8832-1BCF256CAE3B;5. Der Wolf und die sieben jungen Geislein (1857);5846;sich;"daß er nichts merkte und ***sich*** nicht einmal regte.

Als";5014;5018;C_904FC3BB-EB78-405E-BE83-47F796E91CE1;5. Der Wolf und die sieben jungen Geislein (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_DAF79D41-288E-49B9-8F05-F96CC14E0541;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_52650D17-C2C0-410F-8832-1BCF256CAE3B;5. Der Wolf und die sieben jungen Geislein (1857);5846;sich;an den Brunnen kam und ***sich*** über das Wasser bückte und;5544;5548;C_904FC3BB-EB78-405E-BE83-47F796E91CE1;5. Der Wolf und die sieben jungen Geislein (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_F8087C25-B0B4-495C-ABD0-22460A28FC99;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;der Alte;zu dem andern Amboß: ***der Alte*** stellte sich neben hin und;17501;17509;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_01061438-D0BE-4A7C-A574-D7C61C30FEC6;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;der Alte;wir sehn,“ sprach ***der Alte***, „bist du stärker;17198;17206;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_A67906C1-B9D1-461D-B25D-3F0251840E0C;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_26F28329-46F7-4572-96D6-6ACEBEC3A6A3;2. Katze und Maus in Gesellschaft (1857);5281;Mäuschen;ich dir sagen wollte, ***Mäuschen***, ich bin von meiner;1006;1014;C_CA80D7AA-D4D8-408E-81BC-CFA4F3FEBA54;2. Katze und Maus in Gesellschaft (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_FAD0E08B-20C1-4E51-B82B-BB22BCCED4CD;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_52650D17-C2C0-410F-8832-1BCF256CAE3B;5. Der Wolf und die sieben jungen Geislein (1857);5846;das Ungethüm;einmal Schaden gelitten, denn ***das Ungethüm*** hatte sie in der Gier;4477;4489;C_904FC3BB-EB78-405E-BE83-47F796E91CE1;5. Der Wolf und die sieben jungen Geislein (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_EB2A16D6-CD9D-4F74-83FA-48E3AA1C4BF6;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_CB91C5FD-6F42-41F8-8B3A-90CF09841DFA;7. Der gute Handel (1857);8819;der Spitzbube von König;brummte „nun hat mich ***der Spitzbube von König*** doch hinters Licht geführt!;6891;6914;C_6A4AA1C7-6555-4317-A092-0902DA17A1B4;7. Der gute Handel (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_C3A4CD8B-4019-47B9-863F-8DBBFB3C97FB;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_CB91C5FD-6F42-41F8-8B3A-90CF09841DFA;7. Der gute Handel (1857);8819;Hunde;dem Thore ein ganzes Rudel ***Hunde*** zusammengelaufen, voran ein großer;1921;1926;C_6A4AA1C7-6555-4317-A092-0902DA17A1B4;7. Der gute Handel (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_ABBDB935-AB77-4E6C-9565-D55D72939605;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;Hunde;Enden schwarze Katzen und schwarze ***Hunde*** an glühenden Ketten, immer;11441;11446;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_96DB6D8F-9E0D-46B8-A8BF-16195D4973AA;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;dem Wirth;ausgezogen.“ Er ließ ***dem Wirth*** auch keine Ruhe, bis;9010;9019;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_8AD9268B-BD57-42D5-8197-2B3553355550;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_F93B34DE-347A-43FB-B3EE-E615DC7FA314;1. Der Froschkönig oder der eiserne Heinrich;7839;Die Königstochter;uns schlafen legen.“ ***Die Königstochter*** fieng an zu weinen und;5243;5260;C_C6308657-B2D2-473D-BBE5-BF3D4E3507E5;1. Der Froschkönig oder der eiserne Heinrich Belebte Entitäten A2;/belebte_entität;;"#4A61FF";CATMA_3DEC1916-5159-41CE-80A1-E9A0A5561E6B;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_52650D17-C2C0-410F-8832-1BCF256CAE3B;5. Der Wolf und die sieben jungen Geislein (1857);5846;die Geiserchen;etwas mitgebracht.“ Aber ***die Geiserchen*** hörten an der rauhen Stimme;866;880;C_904FC3BB-EB78-405E-BE83-47F796E91CE1;5. Der Wolf und die sieben jungen Geislein (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_90BCF4BA-2220-47C4-9977-6F965B5BAC6A;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_CB91C5FD-6F42-41F8-8B3A-90CF09841DFA;7. Der gute Handel (1857);8819;des Bauern;der König von den Reden ***des Bauern*** hörte, gerieth er in;7311;7321;C_6A4AA1C7-6555-4317-A092-0902DA17A1B4;7. Der gute Handel (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_D36AB1D1-1238-417B-8746-A413BD7BA17E;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_6DAF38B8-3A50-4EE0-AE1D-35A0D1F007DB;3. Marienkind (1857);10219;der Königin;mir.“ Da war ***der Königin*** verliehen zu antworten, sie;7043;7054;C_F3A96BA2-988D-43EB-981A-7A25295FA6BE;3. Marienkind (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_DB140D24-7E86-44FE-8330-10D36C694F58;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;seines;"“

Der Junge gieng auch ***seines*** Weges und fieng wieder an";7773;7779;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_10353016-7E1D-4EDA-BE73-8E6F11F39321;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_CB91C5FD-6F42-41F8-8B3A-90CF09841DFA;7. Der gute Handel (1857);8819;Der Jude;König bezahlt werden.“ ***Der Jude*** freute sich über das Profitchen;5611;5619;C_6A4AA1C7-6555-4317-A092-0902DA17A1B4;7. Der gute Handel (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_635BDCE8-50C7-44B5-8990-4B6E18865A51;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_CB91C5FD-6F42-41F8-8B3A-90CF09841DFA;7. Der gute Handel (1857);8819;Der Jude;alten Lumpenrock hingehen?“ ***Der Jude***, als er sah daß;7702;7710;C_6A4AA1C7-6555-4317-A092-0902DA17A1B4;7. Der gute Handel (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_53F92781-B2D8-41D9-91E5-18AACAE77C6B;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_CB91C5FD-6F42-41F8-8B3A-90CF09841DFA;7. Der gute Handel (1857);8819;Der Jude;und überzählte sein Geld. ***Der Jude*** war ihm nachgeschlichen und hörte;6803;6811;C_6A4AA1C7-6555-4317-A092-0902DA17A1B4;7. Der gute Handel (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_A2F626BB-461B-4ADB-ADB6-FAE77030C64F;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_CB91C5FD-6F42-41F8-8B3A-90CF09841DFA;7. Der gute Handel (1857);8819;Der Jude;und den Sünder herbeiholen. ***Der Jude*** lief zum Bauer, „;7404;7412;C_6A4AA1C7-6555-4317-A092-0902DA17A1B4;7. Der gute Handel (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_EA1A635F-7BD8-475C-B57D-F0D03A1BE10A;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;die Wirthsfrau;schweig stille,“ sprach ***die Wirthsfrau***, „so mancher Vorwitzige;8724;8738;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_35C3B86C-CC6A-49CA-BA91-02AA2E970F8C;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_F93B34DE-347A-43FB-B3EE-E615DC7FA314;1. Der Froschkönig oder der eiserne Heinrich;7839;etwas;platsch, plitsch platsch, ***etwas*** die Marmortreppe herauf gekrochen,;3248;3253;C_C6308657-B2D2-473D-BBE5-BF3D4E3507E5;1. Der Froschkönig oder der eiserne Heinrich Belebte Entitäten A2;/belebte_entität;;"#4A61FF";CATMA_56226607-6EE9-4815-B1D1-9B313BE106C1;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_6DAF38B8-3A50-4EE0-AE1D-35A0D1F007DB;3. Marienkind (1857);10219;den Räthen;glauben wollte, und befahl ***den Räthen*** bei Leibes- und Lebensstrafe;8309;8319;C_F3A96BA2-988D-43EB-981A-7A25295FA6BE;3. Marienkind (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_99E9490D-05DE-48BE-A878-43D81626591A;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_F93B34DE-347A-43FB-B3EE-E615DC7FA314;1. Der Froschkönig oder der eiserne Heinrich;7839;dessen Töchter;, lebte ein König, ***dessen Töchter*** waren alle schön, aber;121;135;C_C6308657-B2D2-473D-BBE5-BF3D4E3507E5;1. Der Froschkönig oder der eiserne Heinrich Belebte Entitäten A2;/belebte_entität;;"#4A61FF";CATMA_B71CFB4D-8910-425E-955E-F52EF7D780E3;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;todter Vetter;was ists nur? mein ***todter Vetter*** war da, und ein;18487;18500;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_085FF07D-1AAC-41EA-9790-B536C10EBE1C;;;
"tag=""belebte_entität""@2024-11-24T16:01:28.165";D_AABF9454-07CA-4CC5-B103-754A0A7665DE;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857);19551;Kammermädchen;verdroß sie endlich. Ihr ***Kammermädchen*** sprach „ich will Hilfe;19045;19058;C_F74DE7D6-3364-433B-8257-484CFFE9CC1C;4. Mährchen von einem, der auszog das Fürchten zu lernen (1857) Belebte Entitäten;/belebte_entität;;"#4A61FF";CATMA_3281C01A-5E29-4CEF-B03F-7C0318C05B5D;;;
